match_id,season,venue_name,round_number,match_number,match_status,match_name,match_type,team_id,team_name,team_nickname,score_string,is_home_competitor,opp_team_id,opp_team_name,opp_team_nickname,opp_score_string,at_neutral_venue,extra_periods_used,match_time,match_time_utc,attendance,duration
33586,1993,AIS Arena,13,97,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,106,1,3692,Perth Wildcats,Wildcats,108,0,0,1993-07-10 12:00:00,1993-07-10 02:00:00,0,120
33586,1993,AIS Arena,13,97,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,108,0,3717,Canberra Cannons,CANNONS,106,0,0,1993-07-10 12:00:00,1993-07-10 02:00:00,0,120
33587,1993,Townsville Entertainment Centre,13,98,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,92,1,3682,Adelaide 36ers,36ERS,117,0,0,1993-07-10 12:00:00,1993-07-10 02:00:00,0,120
33587,1993,Townsville Entertainment Centre,13,98,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,117,0,3710,Townsville Crocodiles,Crocodiles,92,0,0,1993-07-10 12:00:00,1993-07-10 02:00:00,0,120
33588,1993,Beaton Park Basketball Stadium,13,99,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,98,1,3694,Sydney Kings,Kings,102,0,0,1993-07-11 12:00:00,1993-07-11 02:00:00,0,120
33588,1993,Beaton Park Basketball Stadium,13,99,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,102,0,3683,Wollongong Hawks,Hawks,98,0,0,1993-07-11 12:00:00,1993-07-11 02:00:00,0,120
33589,1993,Melbourne Park,13,100,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,112,1,3718,North Melbourne Giants,GIANTS,92,0,0,1993-07-13 12:00:00,1993-07-13 02:00:00,0,120
33589,1993,Melbourne Park,13,100,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,92,0,3691,South East Melbourne Magic,MAGIC,112,0,0,1993-07-13 12:00:00,1993-07-13 02:00:00,0,120
33590,1993,Perth Entertainment Centre,14,101,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,103,1,3722,Hobart Devils,DEVILS,100,0,0,1993-07-23 12:00:00,1993-07-23 04:00:00,0,120
33590,1993,Perth Entertainment Centre,14,101,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,100,0,3692,Perth Wildcats,Wildcats,103,0,0,1993-07-23 12:00:00,1993-07-23 04:00:00,0,120
33591,1993,Melbourne Sports & Aquatic Centre,14,102,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,129,1,3721,Geelong Supercats,SUPERCATS,94,0,0,1993-07-23 12:00:00,1993-07-23 02:00:00,0,120
33591,1993,Melbourne Sports & Aquatic Centre,14,102,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,94,0,3718,North Melbourne Giants,GIANTS,129,0,0,1993-07-23 12:00:00,1993-07-23 02:00:00,0,120
33592,1993,Beaton Park Basketball Stadium,14,103,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,117,1,3710,Townsville Crocodiles,Crocodiles,93,0,0,1993-07-23 12:00:00,1993-07-23 02:00:00,0,120
33592,1993,Beaton Park Basketball Stadium,14,103,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,93,0,3683,Wollongong Hawks,Hawks,117,0,0,1993-07-23 12:00:00,1993-07-23 02:00:00,0,120
33593,1993,Sydney Entertainment Centre,14,104,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,92,1,3721,Geelong Supercats,SUPERCATS,95,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33593,1993,Sydney Entertainment Centre,14,104,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,95,0,3694,Sydney Kings,Kings,92,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33594,1993,Melbourne Park,14,105,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,91,1,3682,Adelaide 36ers,36ERS,81,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33594,1993,Melbourne Park,14,105,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,81,0,3691,South East Melbourne Magic,MAGIC,91,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33595,1993,AIS Arena,14,106,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,98,1,3704,Gold Coast Rollers,ROLLERS,92,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33595,1993,AIS Arena,14,106,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,92,0,3717,Canberra Cannons,CANNONS,98,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33596,1993,Newcastle Entertainment Centre,14,107,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,79,1,3709,Brisbane Bullets,Bullets,101,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33596,1993,Newcastle Entertainment Centre,14,107,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,101,0,3690,Newcastle Falcons,FALCONS,79,0,0,1993-07-24 12:00:00,1993-07-24 02:00:00,0,120
33597,1993,Melbourne Park,14,108,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,114,1,3722,Hobart Devils,DEVILS,93,0,0,1993-07-25 12:00:00,1993-07-25 02:00:00,0,120
33597,1993,Melbourne Park,14,108,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,93,0,3689,Melbourne Tigers,Tigers,114,0,0,1993-07-25 12:00:00,1993-07-25 02:00:00,0,120
33598,1993,Perth Entertainment Centre,15,109,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,111,1,3718,North Melbourne Giants,GIANTS,99,0,0,1993-07-30 12:00:00,1993-07-30 04:00:00,0,120
33598,1993,Perth Entertainment Centre,15,109,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,99,0,3692,Perth Wildcats,Wildcats,111,0,0,1993-07-30 12:00:00,1993-07-30 04:00:00,0,120
33599,1993,Derwent Entertainment Centre,15,110,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,106,1,3721,Geelong Supercats,SUPERCATS,101,0,0,1993-07-30 12:00:00,1993-07-30 02:00:00,0,120
33599,1993,Derwent Entertainment Centre,15,110,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,101,0,3722,Hobart Devils,DEVILS,106,0,0,1993-07-30 12:00:00,1993-07-30 02:00:00,0,120
33600,1993,Townsville Entertainment Centre,15,111,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,103,1,3709,Brisbane Bullets,Bullets,107,0,0,1993-07-30 12:00:00,1993-07-30 02:00:00,0,120
33600,1993,Townsville Entertainment Centre,15,111,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,107,0,3710,Townsville Crocodiles,Crocodiles,103,0,0,1993-07-30 12:00:00,1993-07-30 02:00:00,0,120
33601,1993,Sydney Entertainment Centre,15,112,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,119,1,3689,Melbourne Tigers,Tigers,113,0,0,1993-07-31 12:00:00,1993-07-31 02:00:00,0,120
33601,1993,Sydney Entertainment Centre,15,112,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,113,0,3694,Sydney Kings,Kings,119,0,0,1993-07-31 12:00:00,1993-07-31 02:00:00,0,120
33602,1993,Adelaide Arena,15,113,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,106,1,3718,North Melbourne Giants,GIANTS,105,0,0,1993-07-31 12:00:00,1993-07-31 02:30:00,0,120
33602,1993,Adelaide Arena,15,113,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,105,0,3682,Adelaide 36ers,36ERS,106,0,0,1993-07-31 12:00:00,1993-07-31 02:30:00,0,120
33603,1993,Melbourne Park,15,114,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,95,1,3721,Geelong Supercats,SUPERCATS,82,0,0,1993-07-31 12:00:00,1993-07-31 02:00:00,0,120
33603,1993,Melbourne Park,15,114,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,82,0,3691,South East Melbourne Magic,MAGIC,95,0,0,1993-07-31 12:00:00,1993-07-31 02:00:00,0,120
33604,1993,AIS Arena,15,115,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,118,1,3690,Newcastle Falcons,FALCONS,115,0,0,1993-07-31 12:00:00,1993-07-31 02:00:00,0,120
33604,1993,AIS Arena,15,115,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,115,0,3717,Canberra Cannons,CANNONS,118,0,0,1993-07-31 12:00:00,1993-07-31 02:00:00,0,120
33605,1993,Carrara Stadium - Gold Coast,15,116,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,95,1,3709,Brisbane Bullets,Bullets,97,0,0,1993-08-01 12:00:00,1993-08-01 02:00:00,0,120
33605,1993,Carrara Stadium - Gold Coast,15,116,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,97,0,3704,Gold Coast Rollers,ROLLERS,95,0,0,1993-08-01 12:00:00,1993-08-01 02:00:00,0,120
33606,1993,Townsville Entertainment Centre,16,117,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,94,1,3692,Perth Wildcats,Wildcats,106,0,0,1993-08-06 12:00:00,1993-08-06 02:00:00,0,120
33606,1993,Townsville Entertainment Centre,16,117,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,106,0,3710,Townsville Crocodiles,Crocodiles,94,0,0,1993-08-06 12:00:00,1993-08-06 02:00:00,0,120
33607,1993,Newcastle Entertainment Centre,16,118,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,118,1,3721,Geelong Supercats,SUPERCATS,93,0,0,1993-08-06 12:00:00,1993-08-06 02:00:00,0,120
33607,1993,Newcastle Entertainment Centre,16,118,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,93,0,3690,Newcastle Falcons,FALCONS,118,0,0,1993-08-06 12:00:00,1993-08-06 02:00:00,0,120
33608,1993,Carrara Stadium - Gold Coast,16,119,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,87,1,3717,Canberra Cannons,CANNONS,82,0,0,1993-08-06 12:00:00,1993-08-06 02:00:00,0,120
33608,1993,Carrara Stadium - Gold Coast,16,119,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,82,0,3704,Gold Coast Rollers,ROLLERS,87,0,0,1993-08-06 12:00:00,1993-08-06 02:00:00,0,120
33609,1993,Sydney Entertainment Centre,16,120,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,123,1,3722,Hobart Devils,DEVILS,109,0,0,1993-08-07 12:00:00,1993-08-07 02:00:00,0,120
33609,1993,Sydney Entertainment Centre,16,120,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,109,0,3694,Sydney Kings,Kings,123,0,0,1993-08-07 12:00:00,1993-08-07 02:00:00,0,120
33610,1993,Beaton Park Basketball Stadium,16,121,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,93,1,3691,South East Melbourne Magic,MAGIC,107,0,0,1993-08-07 12:00:00,1993-08-07 02:00:00,0,120
33610,1993,Beaton Park Basketball Stadium,16,121,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,107,0,3683,Wollongong Hawks,Hawks,93,0,0,1993-08-07 12:00:00,1993-08-07 02:00:00,0,120
33611,1993,"Boondall, Brisbane",16,122,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,126,1,3692,Perth Wildcats,Wildcats,97,0,0,1993-08-07 12:00:00,1993-08-07 02:00:00,0,120
33611,1993,"Boondall, Brisbane",16,122,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,97,0,3709,Brisbane Bullets,Bullets,126,0,0,1993-08-07 12:00:00,1993-08-07 02:00:00,0,120
33612,1993,Adelaide Arena,16,123,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,102,1,3717,Canberra Cannons,CANNONS,97,0,0,1993-08-08 12:00:00,1993-08-08 02:30:00,0,120
33612,1993,Adelaide Arena,16,123,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,97,0,3682,Adelaide 36ers,36ERS,102,0,0,1993-08-08 12:00:00,1993-08-08 02:30:00,0,120
33613,1993,Melbourne Park,17,124,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,102,1,3691,South East Melbourne Magic,MAGIC,101,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33613,1993,Melbourne Park,17,124,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,101,0,3689,Melbourne Tigers,Tigers,102,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33614,1993,Derwent Entertainment Centre,17,125,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,83,1,3683,Wollongong Hawks,Hawks,102,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33614,1993,Derwent Entertainment Centre,17,125,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,102,0,3722,Hobart Devils,DEVILS,83,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33615,1993,"The Arena, Geelong",17,126,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,124,1,3710,Townsville Crocodiles,Crocodiles,125,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33615,1993,"The Arena, Geelong",17,126,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,125,0,3721,Geelong Supercats,SUPERCATS,124,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33616,1993,Carrara Stadium - Gold Coast,17,127,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,109,1,3694,Sydney Kings,Kings,79,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33616,1993,Carrara Stadium - Gold Coast,17,127,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,79,0,3704,Gold Coast Rollers,ROLLERS,109,0,0,1993-08-13 12:00:00,1993-08-13 02:00:00,0,120
33617,1993,Perth Entertainment Centre,17,128,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,105,1,3691,South East Melbourne Magic,MAGIC,92,0,0,1993-08-14 12:00:00,1993-08-14 04:00:00,0,120
33617,1993,Perth Entertainment Centre,17,128,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,92,0,3692,Perth Wildcats,Wildcats,105,0,0,1993-08-14 12:00:00,1993-08-14 04:00:00,0,120
33618,1993,Melbourne Sports & Aquatic Centre,17,129,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,86,1,3683,Wollongong Hawks,Hawks,87,0,0,1993-08-14 12:00:00,1993-08-14 02:00:00,0,120
33618,1993,Melbourne Sports & Aquatic Centre,17,129,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,87,0,3718,North Melbourne Giants,GIANTS,86,0,0,1993-08-14 12:00:00,1993-08-14 02:00:00,0,120
33619,1993,AIS Arena,17,130,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,133,1,3710,Townsville Crocodiles,Crocodiles,108,0,0,1993-08-14 12:00:00,1993-08-14 02:00:00,0,120
33619,1993,AIS Arena,17,130,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,108,0,3717,Canberra Cannons,CANNONS,133,0,0,1993-08-14 12:00:00,1993-08-14 02:00:00,0,120
33620,1993,"Boondall, Brisbane",17,131,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,109,1,3682,Adelaide 36ers,36ERS,93,0,0,1993-08-14 12:00:00,1993-08-14 02:00:00,0,120
33620,1993,"Boondall, Brisbane",17,131,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,93,0,3709,Brisbane Bullets,Bullets,109,0,0,1993-08-14 12:00:00,1993-08-14 02:00:00,0,120
33621,1993,Newcastle Entertainment Centre,17,132,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,113,1,3694,Sydney Kings,Kings,102,0,0,1993-08-15 12:00:00,1993-08-15 02:00:00,0,120
33621,1993,Newcastle Entertainment Centre,17,132,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,102,0,3690,Newcastle Falcons,FALCONS,113,0,0,1993-08-15 12:00:00,1993-08-15 02:00:00,0,120
33622,1993,Melbourne Park,18,133,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,102,1,3690,Newcastle Falcons,FALCONS,94,0,0,1993-08-20 12:00:00,1993-08-20 02:00:00,0,120
33622,1993,Melbourne Park,18,133,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,94,0,3689,Melbourne Tigers,Tigers,102,0,0,1993-08-20 12:00:00,1993-08-20 02:00:00,0,120
33623,1993,Perth Entertainment Centre,18,134,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,93,1,3717,Canberra Cannons,CANNONS,77,0,0,1993-08-20 12:00:00,1993-08-20 04:00:00,0,120
33623,1993,Perth Entertainment Centre,18,134,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,77,0,3692,Perth Wildcats,Wildcats,93,0,0,1993-08-20 12:00:00,1993-08-20 04:00:00,0,120
33624,1993,Adelaide Arena,18,135,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,84,1,3683,Wollongong Hawks,Hawks,76,0,0,1993-08-20 12:00:00,1993-08-20 02:30:00,0,120
33624,1993,Adelaide Arena,18,135,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,76,0,3682,Adelaide 36ers,36ERS,84,0,0,1993-08-20 12:00:00,1993-08-20 02:30:00,0,120
33625,1993,Derwent Entertainment Centre,18,136,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,78,1,3704,Gold Coast Rollers,ROLLERS,95,0,0,1993-08-20 12:00:00,1993-08-20 02:00:00,0,120
33625,1993,Derwent Entertainment Centre,18,136,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,95,0,3722,Hobart Devils,DEVILS,78,0,0,1993-08-20 12:00:00,1993-08-20 02:00:00,0,120
33626,1993,Sydney Entertainment Centre,18,137,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,79,1,3683,Wollongong Hawks,Hawks,78,0,0,1993-08-21 12:00:00,1993-08-21 02:00:00,0,120
33626,1993,Sydney Entertainment Centre,18,137,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,78,0,3694,Sydney Kings,Kings,79,0,0,1993-08-21 12:00:00,1993-08-21 02:00:00,0,120
33627,1993,Melbourne Park,18,138,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,98,1,3704,Gold Coast Rollers,ROLLERS,70,0,0,1993-08-21 12:00:00,1993-08-21 02:00:00,0,120
33627,1993,Melbourne Park,18,138,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,70,0,3691,South East Melbourne Magic,MAGIC,98,0,0,1993-08-21 12:00:00,1993-08-21 02:00:00,0,120
33628,1993,"Boondall, Brisbane",18,139,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,92,1,3721,Geelong Supercats,SUPERCATS,88,0,0,1993-08-21 12:00:00,1993-08-21 02:00:00,0,120
33628,1993,"Boondall, Brisbane",18,139,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,88,0,3709,Brisbane Bullets,Bullets,92,0,0,1993-08-21 12:00:00,1993-08-21 02:00:00,0,120
33629,1993,Melbourne Sports & Aquatic Centre,18,140,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,79,1,3690,Newcastle Falcons,FALCONS,94,0,0,1993-08-22 12:00:00,1993-08-22 02:00:00,0,120
33629,1993,Melbourne Sports & Aquatic Centre,18,140,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,94,0,3718,North Melbourne Giants,GIANTS,79,0,0,1993-08-22 12:00:00,1993-08-22 02:00:00,0,120
33630,1993,"The Arena, Geelong",19,141,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,98,1,3717,Canberra Cannons,CANNONS,92,0,0,1993-08-27 12:00:00,1993-08-27 02:00:00,0,120
33630,1993,"The Arena, Geelong",19,141,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,92,0,3721,Geelong Supercats,SUPERCATS,98,0,0,1993-08-27 12:00:00,1993-08-27 02:00:00,0,120
33631,1993,Newcastle Entertainment Centre,19,142,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,70,1,3704,Gold Coast Rollers,ROLLERS,68,0,0,1993-08-27 12:00:00,1993-08-27 02:00:00,0,120
33631,1993,Newcastle Entertainment Centre,19,142,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,68,0,3690,Newcastle Falcons,FALCONS,70,0,0,1993-08-27 12:00:00,1993-08-27 02:00:00,0,120
33632,1993,Adelaide Arena,19,143,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,92,1,3722,Hobart Devils,DEVILS,75,0,0,1993-08-28 12:00:00,1993-08-28 02:30:00,0,120
33632,1993,Adelaide Arena,19,143,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,75,0,3682,Adelaide 36ers,36ERS,92,0,0,1993-08-28 12:00:00,1993-08-28 02:30:00,0,120
33633,1993,Beaton Park Basketball Stadium,19,144,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,102,1,3704,Gold Coast Rollers,ROLLERS,99,0,0,1993-08-28 12:00:00,1993-08-28 02:00:00,0,120
33633,1993,Beaton Park Basketball Stadium,19,144,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,99,0,3683,Wollongong Hawks,Hawks,102,0,0,1993-08-28 12:00:00,1993-08-28 02:00:00,0,120
33634,1993,Townsville Entertainment Centre,19,145,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,95,1,3691,South East Melbourne Magic,MAGIC,115,0,0,1993-08-28 12:00:00,1993-08-28 02:00:00,0,120
33634,1993,Townsville Entertainment Centre,19,145,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,115,0,3710,Townsville Crocodiles,Crocodiles,95,0,0,1993-08-28 12:00:00,1993-08-28 02:00:00,0,120
33635,1993,"Boondall, Brisbane",19,146,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,99,1,3718,North Melbourne Giants,GIANTS,107,0,0,1993-08-28 12:00:00,1993-08-28 02:00:00,0,120
33635,1993,"Boondall, Brisbane",19,146,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,107,0,3709,Brisbane Bullets,Bullets,99,0,0,1993-08-28 12:00:00,1993-08-28 02:00:00,0,120
33636,1993,Sydney Entertainment Centre,19,147,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,101,1,3692,Perth Wildcats,Wildcats,94,0,0,1993-08-29 12:00:00,1993-08-29 02:00:00,0,120
33636,1993,Sydney Entertainment Centre,19,147,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,94,0,3694,Sydney Kings,Kings,101,0,0,1993-08-29 12:00:00,1993-08-29 02:00:00,0,120
33637,1993,Melbourne Park,19,148,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,109,1,3692,Perth Wildcats,Wildcats,96,0,0,1993-08-30 12:00:00,1993-08-30 02:00:00,0,120
33637,1993,Melbourne Park,19,148,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,96,0,3689,Melbourne Tigers,Tigers,109,0,0,1993-08-30 12:00:00,1993-08-30 02:00:00,0,120
33638,1993,Perth Entertainment Centre,20,149,COMPLETE,,REGULAR,3692,Perth Wildcats,Wildcats,114,1,3721,Geelong Supercats,SUPERCATS,98,0,0,1993-09-03 12:00:00,1993-09-03 04:00:00,0,120
33638,1993,Perth Entertainment Centre,20,149,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,98,0,3692,Perth Wildcats,Wildcats,114,0,0,1993-09-03 12:00:00,1993-09-03 04:00:00,0,120
33639,1993,Derwent Entertainment Centre,20,150,COMPLETE,,REGULAR,3722,Hobart Devils,DEVILS,88,1,3690,Newcastle Falcons,FALCONS,96,0,0,1993-09-03 12:00:00,1993-09-03 02:00:00,0,120
33639,1993,Derwent Entertainment Centre,20,150,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,96,0,3722,Hobart Devils,DEVILS,88,0,0,1993-09-03 12:00:00,1993-09-03 02:00:00,0,120
33640,1993,Beaton Park Basketball Stadium,20,151,COMPLETE,,REGULAR,3683,Wollongong Hawks,Hawks,102,1,3709,Brisbane Bullets,Bullets,94,0,0,1993-09-03 12:00:00,1993-09-03 02:00:00,0,120
33640,1993,Beaton Park Basketball Stadium,20,151,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,94,0,3683,Wollongong Hawks,Hawks,102,0,0,1993-09-03 12:00:00,1993-09-03 02:00:00,0,120
33641,1993,Townsville Entertainment Centre,20,152,COMPLETE,,REGULAR,3710,Townsville Crocodiles,Crocodiles,111,1,3689,Melbourne Tigers,Tigers,126,0,0,1993-09-03 12:00:00,1993-09-03 02:00:00,0,120
33641,1993,Townsville Entertainment Centre,20,152,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,126,0,3710,Townsville Crocodiles,Crocodiles,111,0,0,1993-09-03 12:00:00,1993-09-03 02:00:00,0,120
33642,1993,Sydney Entertainment Centre,20,153,COMPLETE,,REGULAR,3694,Sydney Kings,Kings,105,1,3718,North Melbourne Giants,GIANTS,92,0,0,1993-09-04 12:00:00,1993-09-04 02:00:00,0,120
33642,1993,Sydney Entertainment Centre,20,153,COMPLETE,,REGULAR,3718,North Melbourne Giants,GIANTS,92,0,3694,Sydney Kings,Kings,105,0,0,1993-09-04 12:00:00,1993-09-04 02:00:00,0,120
33643,1993,Adelaide Arena,20,154,COMPLETE,,REGULAR,3682,Adelaide 36ers,36ERS,103,1,3721,Geelong Supercats,SUPERCATS,92,0,0,1993-09-04 12:00:00,1993-09-04 02:30:00,0,120
33643,1993,Adelaide Arena,20,154,COMPLETE,,REGULAR,3721,Geelong Supercats,SUPERCATS,92,0,3682,Adelaide 36ers,36ERS,103,0,0,1993-09-04 12:00:00,1993-09-04 02:30:00,0,120
33644,1993,AIS Arena,20,155,COMPLETE,,REGULAR,3717,Canberra Cannons,CANNONS,106,1,3709,Brisbane Bullets,Bullets,109,0,0,1993-09-04 12:00:00,1993-09-04 02:00:00,0,120
33644,1993,AIS Arena,20,155,COMPLETE,,REGULAR,3709,Brisbane Bullets,Bullets,109,0,3717,Canberra Cannons,CANNONS,106,0,0,1993-09-04 12:00:00,1993-09-04 02:00:00,0,120
33645,1993,Carrara Stadium - Gold Coast,20,156,COMPLETE,,REGULAR,3704,Gold Coast Rollers,ROLLERS,110,1,3689,Melbourne Tigers,Tigers,107,0,0,1993-09-04 12:00:00,1993-09-04 02:00:00,0,120
33645,1993,Carrara Stadium - Gold Coast,20,156,COMPLETE,,REGULAR,3689,Melbourne Tigers,Tigers,107,0,3704,Gold Coast Rollers,ROLLERS,110,0,0,1993-09-04 12:00:00,1993-09-04 02:00:00,0,120
33646,1993,Melbourne Park,20,157,COMPLETE,,REGULAR,3691,South East Melbourne Magic,MAGIC,114,1,3690,Newcastle Falcons,FALCONS,92,0,0,1993-09-05 12:00:00,1993-09-05 02:00:00,0,120
33646,1993,Melbourne Park,20,157,COMPLETE,,REGULAR,3690,Newcastle Falcons,FALCONS,92,0,3691,South East Melbourne Magic,MAGIC,114,0,0,1993-09-05 12:00:00,1993-09-05 02:00:00,0,120
